session_id,message_index,t_start_sec,t_end_sec,emotion_visual_deployed,n_frames_with_face,fer_p_angry,fer_p_disgust,fer_p_fear,fer_p_happy,fer_p_neutral,fer_p_sad,fer_p_surprise
00_00_00_08_08_00_00,9,123.4224,125.6266,neutral,3,3.112055337624554e-05,7.713320228579327e-05,1.950164491997292e-05,0.00015280197025854881,0.9992210571269762,0.00011437334551566596,0.00038401215666749173
00_00_00_08_08_00_00,11,137.8285,139.424,neutral,3,6.493908363161167e-07,0.00028448525950022134,1.9171622740858665e-06,2.7147611027298707e-05,0.9989169609880195,3.0041478038415384e-05,0.0007387981103041811
00_00_00_08_08_00_00,13,156.7235,158.7255,neutral,3,5.266859710111188e-07,5.863048956761106e-07,4.299817160698774e-07,1.0077822333565226e-05,0.9999529976471502,1.728997073454791e-05,1.809158719884279e-05
00_00_00_08_08_00_00,15,182.1245,182.7237,neutral,3,9.689333500342681e-06,3.405387419277228e-05,2.5478500392063498e-05,0.3108057448097829,0.6870483865119281,0.0007422965368342039,0.0013343504333695815
00_00_00_08_08_00_00,17,197.1234,205.7271,neutral,3,7.166959506011194e-06,9.066826387890521e-05,1.969538389844461e-05,0.0001148630008192339,0.9996033284664716,1.780135209202463e-05,0.00014647657333395175
00_00_00_08_08_00_00,19,221.5239,237.0252,neutral,3,1.6654626805596227e-05,7.016206487528248e-05,2.1908472345371893e-05,7.060616388230594e-05,0.9995954687933865,2.7973234615061622e-05,0.00019722664408989936
00_00_00_08_08_00_00,21,261.3291,262.9257,neutral,3,0.00010995967314226122,0.00018451642061231038,8.799307315510424e-05,0.0003834633979971801,0.9914645522223372,0.0011607362380439874,0.006608778974711969
00_00_00_08_08_00_00,23,275.9249,290.826,neutral,3,9.779954901520156e-06,6.01200391465306e-05,2.0542565756172966e-05,7.175733347381376e-05,0.9993210050378226,5.9073288374471934e-05,0.000457721780524965
00_00_00_08_08_00_00,25,313.2288,315.2303,neutral,3,5.658258743467192e-05,8.62123228203994e-05,5.350011066537255e-05,0.00017357333752263755,0.9995139086033475,9.58759502086378e-05,2.0347088000690075e-05
00_00_00_08_08_00_00,27,327.3285,350.2331,neutral,3,0.0003555716957519105,0.0004434135616153453,7.964141873362821e-05,0.00030419315112878155,0.9982705635390584,0.0005250275470505555,2.1589086661221303e-05
00_00_00_08_08_00_00,29,369.4341,374.1294,neutral,3,2.7044719389192697e-05,0.00015010674560500398,7.541613146367823e-05,0.0023048461054155658,0.9958026232298507,0.0016174324541631418,2.2530614112866346e-05
00_00_00_08_08_00_00,31,395.4286,409.336,neutral,3,2.4362809707768782e-05,0.000496512769027963,9.332853948488176e-05,7.845495096236952e-05,0.9987418362870717,0.0003167181620787505,0.00024878648166659677
00_00_00_08_08_00_00,33,424.9339,427.0272,neutral,3,7.143948413893075e-06,9.538378316522531e-06,4.664044290242319e-06,5.790746103865074e-05,0.999842547797603,2.584585427884549e-05,5.235251605894193e-05
00_00_00_08_08_00_00,35,444.2366,446.5329,neutral,2,4.922682803321384e-06,6.675900090823628e-05,4.324615687691167e-06,4.1380596348582176e-05,0.9996404316753407,0.00019784339318065558,4.4338035730852564e-05
00_00_00_08_08_00_00,37,470.436,472.2348,neutral,3,9.462787621378742e-06,4.7525169626197464e-05,2.46417685257956e-05,0.0001555668985898039,0.9996509257731473,4.58963779174523e-05,6.598122457212185e-05
00_00_00_08_08_00_00,39,485.3282,493.2359,neutral,3,1.5222812066913969e-05,0.0005020936986309705,3.873632584325129e-05,4.475272147154115e-05,0.9938429718512294,4.373647999053916e-05,0.00551248611076743
00_00_00_08_08_00_00,41,507.3359,508.829,neutral,3,1.554547919362264e-05,6.308723084814254e-05,6.573264296640012e-05,4.3873292053524544e-05,0.6652377335040819,0.0001472438860545526,0.3344267839648019
00_00_00_08_08_00_00,43,525.1369,526.8349,neutral,3,6.047745186076542e-05,0.00017538987339959602,2.1397852811217937e-05,7.216575405236837e-05,0.9389950557575034,0.0006402742473291285,0.06003523906304363
00_00_00_08_08_00_00,45,554.1322,555.6366,neutral,3,4.909069655122231e-06,1.2497013142911964e-05,6.608883175029721e-06,3.7585998516339965e-05,0.999608478240785,0.00014548533652485369,0.00018443545820073773
00_00_00_08_08_00_00,47,566.838,569.8291,neutral,3,5.248915930298976e-06,3.430449780507776e-05,2.2939322845969886e-05,4.428585355123082e-05,0.7699389764236039,6.350945281417681e-05,0.22989073553344938
00_00_00_08_08_00_00,49,592.4323,602.4345,neutral,3,5.969188099066053e-06,5.392913358907225e-05,1.1012859579421975e-05,3.203874708370506e-05,0.999450635113294,6.708128535648182e-05,0.0003793336729982643
00_00_00_08_08_00_00,51,616.136,617.3348,neutral,3,4.184559440271053e-05,5.949602047006321e-05,3.3721312269941226e-06,0.00012953160578388473,0.9990981879953222,3.1372901449760104e-05,0.0006361937513444066
00_00_00_08_08_00_00,53,637.6386,639.436,neutral,3,1.5417640047257854e-05,0.00015097442787319416,3.86941027806102e-05,3.761119590446099e-05,0.9921856818031907,1.4968317818886698e-05,0.007556652512384965
00_00_00_08_08_00_00,55,659.2389,683.735,neutral,3,1.77664989216456e-05,0.000659073677376624,5.5561856628821695e-05,0.00015668847819103634,0.7124986581405905,2.8365214990163876e-05,0.2865838861333012
00_00_00_08_08_00_00,57,701.441,704.8395,neutral,3,4.29777379127134e-05,0.003915435489030944,6.37216340626805e-05,0.00490727350562751,0.985857949887488,5.113862509407682e-05,0.005161503120784089
00_00_00_08_08_00_00,59,719.1395,721.338,neutral,3,1.1846422816642487e-05,0.00015767192013241938,6.987284170986918e-06,7.928962089038496e-05,0.9973999421374606,0.0022587800860428744,8.548252848607868e-05
00_00_02_02_03_00_00,0,31.186,42.591,neutral,3,0.00021193368404855034,0.004784807009893801,0.0002438063615094475,0.0015159526119287545,0.776434918860067,0.00014040840997599298,0.21666817306257646
00_00_02_02_03_00_00,2,60.524,76.583,happy,3,0.0005666912047958078,0.011432584246978215,3.814358675228769e-05,0.9826210923859856,0.00385303642401573,0.000766233311336806,0.0007222188401355444
00_00_02_02_03_00_00,4,99.113,118.129,neutral,3,5.005976152966863e-05,0.002287803004526041,2.6522955044244814e-05,0.00012900736630838287,0.6653369321256621,0.00010972462293956597,0.33205995016399
00_00_02_02_03_00_00,6,154.879,184.915,happy,3,0.0007167312151874814,0.5918154485799489,0.0006107245738800358,0.0018123494072847378,0.3802876190163712,0.024649739616715273,0.00010738759061247472
00_00_02_02_03_00_00,8,209.788,228.545,neutral,3,6.296737709550374e-06,0.15490912088167716,4.3168042851402044e-05,0.0006600060637435293,0.8424757568598817,6.415065633569069e-05,0.0018415007578010839
00_00_02_02_03_00_00,10,1335.168,1338.843,neutral,3,1.1937297070106144e-06,1.220911707285825e-05,4.3764831398644745e-06,4.661829382941057e-05,0.9998292450305977,0.00010539615741133943,9.611882419067378e-07
00_00_02_02_03_00_00,12,1177.9,1180.021,happy,3,1.0194401313671696e-07,1.2753723265403728e-05,1.510130974371024e-06,1.5754330540958604e-06,0.9999741732993637,9.81831751356552e-06,6.715181579651644e-08
00_00_02_02_03_00_00,14,1256.231,1261.84,neutral,3,2.8670046201517507e-06,0.0002109408988611509,2.673252014883419e-06,6.271002279973641e-05,0.999344819110227,0.0003751154340186825,8.742774584604527e-07
00_00_02_02_03_00_00,16,1258.942,1259.733,happy,3,1.5758572246035246e-06,0.0003327097520631111,1.1201649363049488e-06,8.523342532874072e-05,0.9994256704405755,0.00014959404587275353,4.096313999057211e-06
00_00_02_02_03_00_00,18,1299.632,1301.586,happy,3,0.0006575848935385421,0.015610950581482414,0.0004609291913681101,0.0009523816653820707,0.6939086058658601,0.288333901879492,7.564592287671137e-05
00_00_02_02_03_00_00,20,1341.033,1359.134,neutral,3,0.0001091762189949953,0.0013281262261955035,0.0003352087330075217,0.00025485083413130324,0.997485852583419,0.00039374865128009157,9.303675297145485e-05
00_00_02_02_03_00_00,22,1190.278,1234.431,neutral,3,0.00012129324172242599,0.0008124065600771714,3.103000159551737e-05,0.0003337160009950066,0.66648034117153,1.3390752912702054e-05,0.33220782227116735
00_00_02_02_03_00_00,24,1335.78,1345.611,neutral,3,7.688666664429632e-07,1.6838373342899148e-05,2.0038793861760714e-06,3.129821016823639e-05,0.9998491072091913,9.861544126582811e-05,1.3680199791117603e-06
00_00_02_02_03_00_00,26,1115.443,1128.898,neutral,3,0.0001766427645000307,0.541993471403145,0.00042462796550394357,0.0005260182356573359,0.3140101628109946,0.1111200511211223,0.031749025699076845
00_00_02_02_03_00_00,28,1270.862,1273.428,happy,3,6.44104475185214e-05,5.7963190563331425e-05,7.076989013314632e-07,2.0068433262584726e-05,0.987592570111712,0.012248221855636409,1.6058262405954426e-05
00_00_02_02_03_00_00,30,1340.408,1357.944,neutral,3,0.0004274846724937547,0.0006777215866353763,0.0005334638769364633,0.0030788203611418425,0.8168503917772211,0.0001757320306192547,0.17825638569495234
00_00_02_02_03_00_00,32,946.163,981.485,neutral,3,1.2942922393585755e-06,4.046228845442875e-05,3.080100137394727e-05,0.00011588078555037221,0.999656195796312,0.00014971587712226571,5.649958947529652e-06
00_00_02_02_03_00_00,34,1266.62,1268.369,neutral,2,0.2630910109454664,0.004745620504430814,0.001018777789610401,0.052467137102688854,0.075292971643664,0.026196752554740646,0.5771877294593989
00_00_02_02_03_00_00,36,972.83,983.904,happy,3,8.000722830380365e-07,1.8682849748372553e-05,2.297272900426478e-05,2.9736439977107052e-05,0.9998488688230647,6.904196712279514e-05,9.897118799783308e-06
00_00_02_02_03_00_00,38,1193.52,1231.262,neutral,3,0.0003504134067515727,0.0006552098566357746,2.190120006354187e-05,8.627252226848878e-05,0.6671543838495697,6.254491575790892e-06,0.33172556467313524
00_00_02_02_03_00_00,40,1118.788,1149.334,neutral,3,0.0007861114469199261,0.21020636961136452,0.0018008006392356954,0.001603730386717655,0.7842682389539947,0.00040814749626543357,0.0009266014655021308
00_00_02_02_03_00_00,42,1261.84,1264.74,neutral,3,0.002057271470720948,0.001850590555692828,0.00016718620248039806,0.002446711072079952,0.6913586619202199,0.002952579633132436,0.2991669991456736
00_00_02_02_03_00_00,44,1234.632,1237.588,neutral,3,1.7437907876593288e-06,0.0003980092481902983,6.967218771012386e-07,0.00012982006512996113,0.9991999580906373,5.6709679134631976e-05,0.00021306240424293974
00_00_02_02_03_00_00,46,1266.26,1268.934,neutral,3,0.15689299686573763,0.001450446007125131,0.0006437460347132107,0.03411969727973461,0.011593273760535146,0.004884950582663307,0.790414889469491
00_00_02_02_03_00_00,48,1029.878,1142.36,neutral,3,5.6074187176324725e-05,0.0003209407126299734,0.0004451918310642846,0.00010688610893458693,0.9558706663688737,0.00013203408302195796,0.04306820670829907
00_00_02_02_03_00_00,50,1184.699,1226.011,neutral,3,2.7049551870083237e-05,0.007276862548832858,2.388191425639065e-05,0.000945213639377821,0.991054888465078,6.319726505715888e-05,0.0006089066155276598
00_00_02_02_03_00_00,52,1265.951,1282.644,neutral,2,8.467733480465575e-05,0.0014776785702924,6.272213301111915e-06,0.4960670908953784,0.5014270562991733,0.0001110148191493432,0.0008262098679007896
00_00_02_02_03_00_00,54,1334.941,1343.22,neutral,3,4.131948655975326e-07,7.897175469436731e-06,1.0294151757254955e-06,5.991880685403582e-05,0.9999028854436302,2.4515754005370058e-05,3.340209999626459e-06
00_00_02_02_03_00_00,56,1386.338,1400.896,neutral,3,3.933652890868442e-05,0.04848671613344213,7.268870974003118e-06,0.6153199478260113,0.33520878173831775,0.0008138468418081875,0.00012410206053787879
00_00_02_02_03_00_00,58,1431.756,1453.369,happy,3,0.00020321044422050698,0.0017439792344417547,2.446286909843089e-05,0.0012699676436946437,0.9909218231472763,0.0003049871752024149,0.005531569486065807
00_00_02_04_07_00_00,0,1002.0,1003.795,neutral,3,3.768312305053328e-05,0.0002960399652772576,1.6244070595392283e-05,0.00030180118698114154,0.994526142597759,0.001716038090582499,0.0031060509657542534
00_00_02_04_07_00_00,2,832.733,833.757,happy,3,0.00026104527003322246,0.005641006745324159,0.00016470176916468174,0.004954851681450943,0.8894426008286946,0.0033484862488955495,0.09618730745643687
00_00_02_04_07_00_00,4,1282.847,1293.863,neutral,3,0.0025015714023442566,0.25738063509230596,0.0004358740845423544,0.33325815731010644,0.30016978576112624,0.04201349704690413,0.06424047930267057
00_00_02_04_07_00_00,6,1277.0,1278.373,neutral,3,0.00032844154015839214,0.001702545929096563,0.0003703903925016829,0.000159128040981805,0.6911353806486119,0.021192092412611736,0.28511202103603794
00_00_02_04_07_00_00,8,1015.873,1030.707,disgust,3,0.0002235395133327319,0.001292050764527022,6.989453301321011e-05,0.0014740391902547188,0.9856545897615042,0.010730900639718948,0.0005549855976491775
00_00_02_04_07_00_00,10,910.818,934.31,happy,3,0.0037289173497942274,0.0010923733572965673,6.318555966136704e-05,0.05684738307585296,0.9003271066031185,0.03754873875144127,0.0003922953028350351
00_00_02_04_07_00_00,12,1313.679,1330.5,neutral,3,0.000255606144092673,0.00228945928773241,0.00016757277562393249,0.0015148934449762555,0.9192666707176285,0.0047614665874289195,0.07174433104251744
00_00_02_04_07_00_00,14,1010.946,1032.189,happy,3,0.0005488390883712935,0.0015053443010520692,2.250203056591894e-05,0.006463397404995056,0.9676780074311904,0.005186127586782278,0.018595782157043203
00_00_02_04_07_00_00,16,1110.28,1132.337,happy,3,0.2909284345414896,0.0028582263048316514,0.0001611305709555166,0.00016764519905654556,0.6570799323576458,0.005225389430237854,0.04357924159578303
00_00_02_04_07_00_00,18,1107.889,1117.519,surprise,3,0.00272724621246676,0.0002085264730629803,2.498067675938791e-05,0.0007512407340308222,0.9433341588005706,0.003053435346169936,0.04990041175693965
00_00_02_04_07_00_00,20,1162.375,1165.125,surprise,3,0.0004929543293804453,0.006446565992592332,0.00017453398290461267,0.08068964835970205,0.6528037255046919,0.2593087726155297,8.379921519898931e-05
00_00_02_04_07_00_00,22,1284.408,1295.511,surprise,3,0.001158592095378337,0.32229410429484234,0.00011897669717721413,4.1671285142395394e-05,0.47076900620733897,0.2045447154848023,0.0010729339353184753
00_00_02_04_07_00_00,24,1115.148,1135.365,neutral,3,0.276815228089198,0.0005864103712501332,6.206449625906532e-05,0.0007027435815807434,0.3458921900270966,0.007094230351990718,0.3688471330826246
00_00_02_04_07_00_00,26,974.127,975.218,happy,3,8.409763107296095e-06,6.608544324829704e-05,3.924485782482584e-06,2.670719984255263e-05,0.9997961727470124,3.762825133536321e-05,6.107210967174555e-05
00_00_02_04_07_00_00,28,949.746,953.677,neutral,3,6.346959630779077e-05,0.0005879049096639848,6.714598378976238e-06,0.7269157209127082,0.26756422687932396,0.004854891325004659,7.07177861244749e-06
00_00_02_04_07_00_00,30,1305.793,1322.804,neutral,3,0.0005796185412180417,0.003554321127671104,0.00022883167706884625,0.001568061982398847,0.9047169477193471,0.05160538910852315,0.03774682984377296
00_00_02_04_07_00_00,32,1005.205,1019.395,happy,3,5.6344306627099316e-05,0.0009742979293079822,1.1551252085960056e-05,0.00012799696147446345,0.6719479425642605,0.0002270187164554619,0.3266548482697886
00_00_02_04_07_00_00,34,1058.178,1082.25,happy,3,4.148971124402201e-06,9.395151702172592e-05,7.673943674069713e-06,0.33452140590987645,0.665020367022575,0.00018583030956602754,0.00016662232616240202
00_00_02_04_07_00_00,36,1023.333,1048.535,happy,3,0.000778727967936602,0.016690879698832557,2.2983533990682364e-05,0.3306888152175093,0.6473382362888057,0.004350618287239036,0.00012973900568604807
00_00_02_04_07_00_00,38,1262.25,1290.809,neutral,3,9.143578644677205e-05,0.0005026149307249265,8.521553718011364e-05,0.3333327297703322,0.2794473328533196,0.2768097196314159,0.10973095149058067
00_00_02_04_07_00_00,40,1107.778,1126.524,happy,3,0.0034660419859622515,0.0010892630317902658,6.211298656716942e-05,0.00018198611214637994,0.9651760521813335,0.00505667294235578,0.024967870759844694
00_00_02_04_07_00_00,42,1104.625,1116.333,happy,3,0.001770091675920011,0.00024021384640288685,2.8232717352509903e-05,0.00022294374515287202,0.6186696475439967,0.0016112879411956276,0.37745758252997946
00_00_02_04_07_00_00,44,1010.676,1041.526,happy,3,0.002195511913481022,0.0036180032888339215,0.00020949907174677858,0.34044197669493903,0.5679317815279633,0.03125578135515498,0.05434744614788096
00_00_02_04_07_00_00,46,1113.8,1134.587,happy,3,0.0009326203963672295,0.00029353675369899867,8.075456037848864e-05,0.00013178806778841258,0.5515059319602735,0.005095409709759698,0.4419599585517336
00_00_02_04_07_00_00,48,931.136,949.068,happy,3,0.0002204447637541264,0.00011405706930677702,1.4189864559107107e-05,0.00016994781342246468,0.9823217209647774,0.00043017366147549076,0.01672946586270458
00_00_02_04_07_00_00,50,999.928,1032.405,happy,3,6.470050976823606e-05,0.0010751593491759035,1.6537963162412996e-05,0.1896792118905342,0.803750793757155,0.0029938728826609407,0.002419723647543483
00_00_02_04_07_00_00,52,1065.321,1072.818,happy,3,0.0005603979912458834,0.0008115231477912511,1.3001692156450554e-05,0.33811763824097624,0.5085031963652978,0.002738498181646802,0.14925574438088557
00_00_02_04_07_00_00,54,1104.938,1134.846,neutral,3,0.0003301330485675954,0.0032408525643324443,0.0002768185196109516,0.000124169877471368,0.9322874416258541,0.04653720269771492,0.01720338166644867
00_00_02_04_07_00_00,56,1199.279,1215.466,happy,3,0.16783771497489658,0.027254421585190453,0.0008467758865199165,0.3596337776298079,0.38976468230896577,0.030199456249526108,0.02446317136509324
00_00_02_04_07_00_00,58,1217.389,1218.389,happy,3,0.051126600812342965,0.0026943555754126757,0.00010149827790234638,0.002693120762986157,0.6540778363917635,0.0034771068794406555,0.2858294813001518
00_00_02_04_07_00_00,60,1222.76,1239.0,surprise,3,3.578321432949582e-05,0.004837456687739524,1.561598941012772e-05,0.13513238243967862,0.8597284606672996,0.00011601394189124527,0.00013428705965145798
00_00_02_04_07_00_00,62,1239.0,1242.0,neutral,3,0.0019134620236893303,0.0012256327149529126,8.777519942258277e-05,0.0009554544305064736,0.6806266678106926,0.003608411630682842,0.3115825961900532
00_00_02_04_07_00_00,64,1246.357,1270.84,neutral,3,0.0001413675522137821,0.0011046216305732378,0.0001084966890394625,0.028480699538571536,0.9623208558947075,0.007458956037733422,0.00038500265716099826
00_00_02_04_07_00_00,66,1271.5,1273.29,surprise,3,3.282369138016992e-05,0.009203390051866924,0.00010293007694593424,6.540405170052186e-05,0.6283529429723523,0.028131129654589065,0.334111379501165
00_01_00_04_03_00_00,1,33.44,39.84,neutral,3,0.005583985417769858,0.45281383762695565,0.00017724779868382354,0.0002558521117189343,0.5380310688079134,0.002985692119165263,0.00015231611779296922
00_01_00_04_03_00_00,3,54.995,57.902,disgust,3,0.0001407752287031094,0.8543204955628528,1.923733866018358e-05,0.0012399438838249753,0.141678025986093,0.002516168565969403,8.535343389641842e-05
00_01_00_04_03_00_00,5,72.48,83.42,disgust,3,2.905726773868212e-05,0.6812637294387291,3.43090733736647e-05,0.00018514406980999038,0.3182609894088456,7.81566731476329e-05,0.00014861406835536082
00_01_00_04_03_00_00,7,119.08,135.307,disgust,3,0.00017234592611100257,0.7913505757106654,4.412720538068867e-05,0.0005204944159040908,0.20524687931915275,0.0024818988858908483,0.0001836785368951955
00_01_00_04_03_00_00,9,160.58,163.021,disgust,3,0.00048711035979848383,0.7783632859305336,7.292395248769034e-05,0.0011744848694366986,0.21802361832615566,0.0018523945473685216,2.618201421930813e-05
00_01_00_04_03_00_00,11,181.11,192.238,neutral,3,0.0057249157232126275,0.16793500415116167,0.00014872229521104363,0.005161689367387192,0.806811191193144,0.007043828155256781,0.007174649114626674
00_01_00_04_03_00_00,13,234.994,243.646,neutral,3,0.030338878712486937,0.4126020803589427,0.0016208705069282823,0.00042302743641013343,0.2616124721268322,0.1883402424422374,0.10506242841616233
00_01_00_04_03_00_00,15,267.004,287.011,disgust,3,0.0035671487969070634,0.35085235913257395,0.00029549946271777557,0.0020611164535724743,0.4003804085391925,0.08884057076623088,0.15400289684880522
00_01_00_04_03_00_00,17,318.32,361.017,neutral,3,0.0035801145001616544,0.2673560222963406,0.0009626142689224209,0.002852269291165555,0.42960541913774497,0.024157095722949603,0.2714864647827152
00_01_00_04_03_00_00,19,414.529,424.56,disgust,3,0.002128660395110501,0.758467008245256,0.001932709803418891,0.0005163347078611641,0.15247762953177163,0.00844576298952674,0.07603189432705494
00_01_00_04_03_00_00,21,441.764,463.26,disgust,3,0.03529885723912401,0.3381247767944488,0.0006636972292979262,0.0009960197779700362,0.5565930574496395,0.00479785105382977,0.06352574045568976
00_01_00_04_03_00_00,23,493.26,519.72,disgust,3,0.0015001847465648688,0.5067839797636947,0.0004750873461065217,0.001539132753443264,0.4712566854488383,0.0017379317535285465,0.016706998187823594
00_01_00_04_03_00_00,25,574.26,604.761,disgust,3,0.001171142717425003,0.3091959102988293,5.587187461747221e-05,0.0008842772629405306,0.6701881141646865,0.008648578170629662,0.009856105510871382
00_01_00_04_03_00_00,27,641.676,647.866,neutral,3,0.00013671845084474785,0.5041089611412012,0.0005378727649742327,0.0017144399949810504,0.4921766231995768,0.0007259625940895983,0.0005994218543324921
00_01_00_04_03_00_00,29,339.843,341.211,disgust,3,6.454694111429056e-05,0.9804649868427397,0.00010020929787591168,0.00039407081748899566,0.01813740174007654,0.00056806195441463,0.00027072240628998585
00_01_00_04_03_00_00,31,654.5,710.665,disgust,3,0.00046360063426356413,0.4729558387837412,0.0015318402992014158,0.0015487317271426413,0.49348817901361125,0.0299247921429026,8.701739913741258e-05
00_01_00_04_03_00_00,33,774.22,777.56,disgust,3,0.00025197499268193093,0.05970681868299182,0.0007225584004561719,0.0029599139468040885,0.8791356216874302,0.04806891170378551,0.009154200585850246
00_01_00_04_03_00_00,35,788.633,818.74,disgust,3,0.006994549198752488,0.4979697580295707,0.0008413657371611415,0.007980681874958373,0.35516266518996864,0.0023638162433551476,0.1286871637262335
00_01_00_04_03_00_00,37,885.002,908.948,disgust,3,0.004196496837387061,0.8794895256265522,0.0005499793651811027,0.0017322465127570157,0.09920824245043226,0.002404861712437613,0.012418647495252722
00_01_00_04_03_00_00,39,945.28,979.38,neutral,3,9.909734359026039e-05,0.6990799672734315,0.00010271654812804828,0.0006472487114910353,0.2996692428331386,0.0002396316143980727,0.00016209567582234536
00_01_00_04_03_00_00,41,1027.88,1029.88,disgust,3,0.0098188610302876,0.9088018799932653,0.0002455616969221571,0.004618930597448654,0.031387026479167114,0.002141017136900789,0.04298672306600834
00_01_00_04_03_00_00,43,1103.956,1136.499,disgust,3,0.0024476020300325725,0.9258093499980473,0.0005424865214261934,0.0011846106252729075,0.05177147592458747,0.0016118443910941025,0.01663263050953949
00_01_00_04_03_00_00,45,1136.88,1138.906,disgust,3,0.010753226696956475,0.2767057149894639,0.00115293475504611,0.0032570770466646883,0.6397953184554052,0.03244900958697772,0.035886718469485934
00_01_00_04_03_00_00,47,1144.137,1178.516,disgust,3,1.7842352651815508e-05,0.0014037428006035578,8.230785221758767e-06,0.0005775708187587654,0.994514427206916,0.0034492677672848964,2.891826856329355e-05
00_01_00_04_03_00_00,49,1257.88,1284.802,disgust,3,0.0005943794759103134,0.2533178704588643,0.003751944863136776,0.5571222544519941,0.06229516317946351,0.02333808551325479,0.09958030205737617
00_01_00_04_03_00_00,51,1324.741,1347.88,happy,3,0.0001325298150966722,0.797252569207599,8.603442806262579e-05,0.0012742814340540316,0.2003550128188788,0.0008255645238991712,7.400777240963588e-05
00_01_00_04_03_00_00,53,1391.516,1398.936,disgust,3,0.0005811454576701156,0.5084328705087818,8.957498957226475e-05,0.0030205488865733946,0.4877395476611499,0.00012263110454546934,1.368139170727211e-05
00_01_00_04_03_00_00,55,1459.358,1489.38,disgust,3,0.0002708881987606556,0.738232630077085,0.0001691535987706084,0.0006254083883476349,0.2584523426034512,0.002017933267280147,0.0002316438663046709
00_01_00_04_03_00_00,57,1533.88,1560.88,disgust,3,0.0005248237383304187,0.11631372708112846,0.0004292590333463619,0.0010977495064125279,0.8753002015358161,0.00030975615191371875,0.006024482953052292
00_01_00_04_03_00_00,59,1604.704,1609.798,disgust,3,0.0003369636133468591,0.7447461975242847,0.002549318693449952,0.0011350415289508272,0.24944356062311626,0.0016721326720880087,0.0001167853447632974
00_01_00_05_08_01_00,1,31.9335,42.3271,neutral,3,0.00013159313596501735,0.2935354680759118,7.182485068741142e-05,0.00041333608821360535,0.6121028050302958,0.09228106598711126,0.0014639068318150778
00_01_00_05_08_01_00,3,57.1277,63.5286,neutral,3,9.296673633738624e-06,0.0005625206960352464,1.9389791278827e-07,0.9994212844287679,2.8057641100800674e-06,3.5700675072017877e-06,3.2847203314152655e-07
00_01_00_05_08_01_00,5,77.2311,83.5326,neutral,3,0.0002368660243582023,0.107246393670111,0.0015072266621498672,0.39451173774302756,0.43590564046585434,0.03346314355478157,0.027128991879717464
00_01_00_05_08_01_00,7,102.3337,109.232,neutral,3,0.00026337625608635027,0.022356721577841097,4.271969391280811e-06,0.0004278285889499733,0.9740884369762021,0.0027149089454899483,0.00014445568603929803
00_01_00_05_08_01_00,9,124.8331,135.5278,neutral,3,0.000111852238664446,0.029223704585986873,0.0002508038388821453,0.36035670318793533,0.606589419518415,0.0031240814199240256,0.0003434352101920937
00_01_00_05_08_01_00,11,156.0332,157.8345,neutral,3,2.4875332725276765e-05,0.051863906684871605,6.470148536893846e-05,0.23873602942122518,0.7067148710044358,0.0025818505255931394,1.3765545780175997e-05
00_01_00_05_08_01_00,13,174.1287,179.9291,neutral,3,1.2995877962185132e-05,0.011888865227870643,0.00011193203921346368,0.001430652961808063,0.983987632160855,0.0001925987327926311,0.0023753229994978877
00_01_00_05_08_01_00,15,199.135,213.3333,neutral,3,2.5348900977914477e-06,0.20064569700859525,1.4243097229202951e-05,0.333937949428116,0.4646425890352944,0.0007466988220596939,1.028771860771554e-05
00_01_00_05_08_01_00,17,232.0305,237.83,neutral,3,0.0002429576135961125,0.04342549195862649,4.476738713471262e-05,0.09947610070635168,0.8519133472872273,0.004879130222851072,1.820482421269798e-05
00_01_00_05_08_01_00,19,257.2361,258.4302,neutral,3,6.0060474104229126e-05,0.026810252182331545,1.1761845229045447e-05,0.4387551141348025,0.5338608440789644,4.3844729788535676e-05,0.00045812255477990224
00_01_00_05_08_01_00,21,271.0313,282.2292,neutral,3,0.0004306787163956194,0.014898461906811331,4.0476824762464965e-05,0.45933224183974114,0.524476857969676,0.0007796470527774288,4.163568983584021e-05
00_01_00_05_08_01_00,23,301.2332,305.63,neutral,3,1.6728417557767527e-05,0.17486237565118093,1.8967478608239513e-05,0.00011739537724912172,0.8219784079574154,0.002722705610344304,0.00028341950764423755
00_01_00_05_08_01_00,25,324.4357,327.8336,neutral,3,8.257470915211493e-06,0.2904865082872081,9.063404228409859e-05,0.0005303766542364546,0.597323331741364,0.001025393373609177,0.11053549843038298
00_01_00_05_08_01_00,27,343.5382,345.3389,neutral,3,4.8175933392875685e-06,0.3487803664792685,9.538311999356585e-06,0.00010399567125632881,0.6493392369515268,0.001737160899287309,2.4884093322195936e-05
00_01_00_05_08_01_00,29,359.9342,361.8293,neutral,3,0.00029643338377218875,0.026614310284146014,0.00015211654055709978,0.035244404303332574,0.9362828247567675,0.0013846008871509917,2.5309844273509747e-05
00_01_00_05_08_01_00,31,393.3369,397.039,neutral,3,5.299433580291023e-05,0.010657356186711864,0.001146010392357819,0.07684213905843626,0.5804915359057999,0.0006160873260646903,0.3301938767948265
00_01_00_05_08_01_00,33,416.2401,418.6332,neutral,3,9.447596636163298e-07,0.00010115252231585647,1.0364241328710707e-06,0.9997813856480003,8.359754956898413e-05,2.9833049803188456e-05,2.050046515011409e-06
00_01_00_05_08_01_00,35,439.7371,445.4355,neutral,3,0.00029054089715083723,0.2928546471417665,0.0013121922117657954,0.07838851082327833,0.5662531714619504,0.060822313244450525,7.862421963762121e-05
